Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel,StudyHours_Category,Attendance_Category,StressLevel_Category,AssignmentCompletion_Category,StudyEfficiency,StudyStressBalance,EngagementScore,DigitalReadiness,DigitalReadiness_Label,RiskScore,RiskLevel
1,3,1,1,6,1,0,3,19,25,69,1,1,88,43,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.3846,8.3333,63.0,2,Siap Digital,0.5645,Perhatian
1,3,1,1,19,0,0,2,26,25,69,1,0,62,61,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.3846,12.5,52.4,1,Sebagian,0.6455,Kritis
1,3,1,1,1,1,0,1,19,25,69,1,0,63,71,0,Tinggi (20-30 jam),Rendah (60-75%),,Perlu Perhatian (60-75%),2.4231,25.0,52.8,2,Siap Digital,0.5645,Perhatian
1,3,0,0,6,1,1,3,19,25,69,1,1,88,43,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.3846,8.3333,63.0,1,Sebagian,0.5645,Perhatian
1,3,0,0,19,0,1,2,26,25,69,1,0,62,61,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.3846,12.5,52.4,0,Tidak Siap,0.6455,Kritis
1,3,0,0,1,1,1,1,19,25,69,1,0,63,71,0,Tinggi (20-30 jam),Rendah (60-75%),,Perlu Perhatian (60-75%),2.4231,25.0,52.8,1,Sebagian,0.5645,Perhatian
0,1,0,1,10,0,1,1,20,23,92,1,1,82,81,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.4167,7.6667,69.8,1,Sebagian,0.4618,Perhatian
0,2,0,1,8,1,1,2,22,23,92,1,1,92,58,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.8333,11.5,73.8,2,Siap Digital,0.3268,Aman
0,1,0,1,6,1,1,1,25,23,92,1,1,70,82,0,Tinggi (20-30 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),2.9167,23.0,65.0,2,Siap Digital,0.3838,Perhatian
0,1,0,1,10,0,2,1,20,23,92,2,1,82,81,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.4167,7.6667,69.8,1,Sebagian,0.3618,Perhatian
0,2,0,1,8,1,2,2,22,23,92,2,1,92,58,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.8333,11.5,73.8,2,Siap Digital,0.2268,Aman
0,1,0,1,6,1,2,1,25,23,92,2,1,70,82,0,Tinggi (20-30 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),2.9167,23.0,65.0,2,Siap Digital,0.2838,Aman
0,1,0,1,10,0,2,1,20,23,92,1,1,82,81,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.4167,7.6667,69.8,1,Sebagian,0.4618,Perhatian
0,2,0,1,8,1,2,2,22,23,92,1,1,92,58,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.8333,11.5,73.8,2,Siap Digital,0.3268,Aman
0,1,0,1,6,1,2,1,25,23,92,1,1,70,82,0,Tinggi (20-30 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),2.9167,23.0,65.0,2,Siap Digital,0.3838,Perhatian
0,1,1,1,10,0,1,1,20,23,92,2,1,82,81,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.4167,7.6667,69.8,1,Sebagian,0.3618,Perhatian
0,2,1,1,8,1,1,2,22,23,92,2,1,92,58,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.8333,11.5,73.8,2,Siap Digital,0.2268,Aman
0,1,1,1,6,1,1,1,25,23,92,2,1,70,82,0,Tinggi (20-30 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),2.9167,23.0,65.0,2,Siap Digital,0.2838,Aman
1,0,0,1,11,1,1,3,25,10,60,1,1,91,52,1,Rendah (<10 jam),Kritis (<60%),Rendah (1-3),Excellent (>90%),8.2727,5.0,60.6,2,Siap Digital,0.5662,Perhatian
1,0,0,0,11,1,1,3,25,10,60,0,1,91,52,1,Rendah (<10 jam),Kritis (<60%),Rendah (1-3),Excellent (>90%),8.2727,5.0,60.6,1,Sebagian,0.6662,Kritis
1,3,1,1,14,1,2,1,29,21,76,1,0,56,83,0,Tinggi (20-30 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.5455,21.0,52.8,2,Siap Digital,0.573,Perhatian
1,0,1,1,3,0,2,3,18,21,76,1,1,74,42,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),3.3636,7.0,60.2,1,Sebagian,0.615,Kritis
1,2,1,1,18,0,2,0,19,21,76,1,0,57,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.5909,7.0,53.2,1,Sebagian,0.717,Kritis
1,3,1,0,14,1,0,1,29,21,76,2,0,56,83,0,Tinggi (20-30 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.5455,21.0,52.8,1,Sebagian,0.473,Perhatian
1,0,1,0,3,0,0,3,18,21,76,2,1,74,42,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),3.3636,7.0,60.2,0,Tidak Siap,0.515,Perhatian
1,2,1,0,18,0,0,0,19,21,76,2,0,57,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.5909,7.0,53.2,0,Tidak Siap,0.617,Kritis
1,3,1,1,14,1,1,1,29,21,76,1,0,56,83,0,Tinggi (20-30 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.5455,21.0,52.8,2,Siap Digital,0.573,Perhatian
1,0,1,1,3,0,1,3,18,21,76,1,1,74,42,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),3.3636,7.0,60.2,1,Sebagian,0.615,Kritis
1,2,1,1,18,0,1,0,19,21,76,1,0,57,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.5909,7.0,53.2,1,Sebagian,0.717,Kritis
1,3,1,1,14,1,1,1,29,21,76,0,0,56,83,0,Tinggi (20-30 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.5455,21.0,52.8,2,Siap Digital,0.673,Kritis
1,0,1,1,3,0,1,3,18,21,76,0,1,74,42,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),3.3636,7.0,60.2,1,Sebagian,0.715,Kritis
1,2,1,1,18,0,1,0,19,21,76,0,0,57,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.5909,7.0,53.2,1,Sebagian,0.817,Kritis
1,3,1,1,14,1,0,1,29,21,76,2,0,56,83,0,Tinggi (20-30 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.5455,21.0,52.8,2,Siap Digital,0.473,Perhatian
1,0,1,1,3,0,0,3,18,21,76,2,1,74,42,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),3.3636,7.0,60.2,1,Sebagian,0.515,Perhatian
1,2,1,1,18,0,0,0,19,21,76,2,0,57,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.5909,7.0,53.2,1,Sebagian,0.617,Kritis
1,3,1,1,14,1,1,1,29,21,76,2,0,56,83,0,Tinggi (20-30 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.5455,21.0,52.8,2,Siap Digital,0.473,Perhatian
1,0,1,1,3,0,1,3,18,21,76,2,1,74,42,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),3.3636,7.0,60.2,1,Sebagian,0.515,Perhatian
1,2,1,1,18,0,1,0,19,21,76,2,0,57,91,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.5909,7.0,53.2,1,Sebagian,0.617,Kritis
0,3,1,0,20,1,0,2,25,12,87,1,1,79,61,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),6.0769,4.0,66.6,1,Sebagian,0.5393,Perhatian
0,3,1,0,20,1,2,2,25,12,87,1,1,79,61,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),6.0769,4.0,66.6,1,Sebagian,0.5393,Perhatian
1,2,0,1,9,0,1,3,18,14,88,1,0,100,49,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),6.6667,4.6667,75.2,1,Sebagian,0.4019,Perhatian
1,2,1,1,9,0,2,3,18,14,88,1,0,100,49,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),6.6667,4.6667,75.2,1,Sebagian,0.4019,Perhatian
1,2,1,1,9,0,1,3,18,14,88,1,0,100,49,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),6.6667,4.6667,75.2,1,Sebagian,0.4019,Perhatian
1,1,1,1,15,1,0,1,25,26,89,1,1,88,74,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2593,8.6667,71.0,2,Siap Digital,0.4369,Perhatian
1,1,0,1,15,1,1,1,25,26,89,1,1,88,74,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2593,8.6667,71.0,2,Siap Digital,0.4369,Perhatian
1,1,1,1,15,1,1,1,25,26,89,0,1,88,74,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2593,8.6667,71.0,2,Siap Digital,0.5369,Perhatian
1,1,0,1,2,1,1,2,25,20,98,2,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.458,Perhatian
1,1,0,1,6,1,1,2,18,20,98,2,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.287,Aman
1,1,1,1,2,1,2,2,25,20,98,1,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.558,Perhatian
1,1,1,1,6,1,2,2,18,20,98,1,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.387,Perhatian
1,1,1,1,2,1,1,2,25,20,98,2,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.458,Perhatian
1,1,1,1,6,1,1,2,18,20,98,2,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.287,Aman
1,1,1,1,2,1,1,2,25,20,98,1,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.558,Perhatian
1,1,1,1,6,1,1,2,18,20,98,1,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.387,Perhatian
1,1,0,1,2,1,1,2,25,20,98,1,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.558,Perhatian
1,1,0,1,6,1,1,2,18,20,98,1,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.387,Perhatian
1,1,0,1,2,1,0,2,25,20,98,0,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.658,Kritis
1,1,0,1,6,1,0,2,18,20,98,0,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.487,Perhatian
1,1,1,1,2,1,1,2,25,20,98,0,1,61,59,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.9048,6.6667,63.8,2,Siap Digital,0.658,Kritis
1,1,1,1,6,1,1,2,18,20,98,0,1,77,62,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.6667,10.0,70.2,2,Siap Digital,0.487,Perhatian
1,1,1,1,13,1,1,1,19,21,97,1,1,100,75,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5455,7.0,79.0,2,Siap Digital,0.3277,Aman
1,0,1,1,15,1,1,0,19,21,97,1,0,58,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6364,7.0,62.0,2,Siap Digital,0.5797,Perhatian
1,1,1,1,13,1,2,1,19,21,97,0,1,100,75,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5455,7.0,79.0,2,Siap Digital,0.4277,Perhatian
1,0,1,1,15,1,2,0,19,21,97,0,0,58,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6364,7.0,62.0,2,Siap Digital,0.6797,Kritis
1,1,1,1,13,1,2,1,19,21,97,2,1,100,75,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5455,7.0,79.0,2,Siap Digital,0.2277,Aman
1,0,1,1,15,1,2,0,19,21,97,2,0,58,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6364,7.0,62.0,2,Siap Digital,0.4797,Perhatian
1,1,0,1,13,1,1,1,19,21,97,2,1,100,75,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5455,7.0,79.0,2,Siap Digital,0.2277,Aman
1,0,0,1,15,1,1,0,19,21,97,2,0,58,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6364,7.0,62.0,2,Siap Digital,0.4797,Perhatian
1,1,1,1,13,1,1,1,19,21,97,0,1,100,75,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5455,7.0,79.0,2,Siap Digital,0.4277,Perhatian
1,0,1,1,15,1,1,0,19,21,97,0,0,58,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6364,7.0,62.0,2,Siap Digital,0.6797,Kritis
1,0,0,1,2,0,2,1,22,17,92,1,1,93,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),5.1667,5.6667,74.2,1,Sebagian,0.4112,Perhatian
1,1,0,1,3,1,2,0,24,17,92,1,1,58,88,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2222,5.6667,60.2,2,Siap Digital,0.6212,Kritis
1,0,1,1,2,0,0,1,22,17,92,2,1,93,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),5.1667,5.6667,74.2,1,Sebagian,0.3112,Aman
1,1,1,1,3,1,0,0,24,17,92,2,1,58,88,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2222,5.6667,60.2,2,Siap Digital,0.5212,Perhatian
1,0,1,1,2,0,2,1,22,17,92,1,1,93,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),5.1667,5.6667,74.2,1,Sebagian,0.4112,Perhatian
1,1,1,1,3,1,2,0,24,17,92,1,1,58,88,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2222,5.6667,60.2,2,Siap Digital,0.6212,Kritis
1,0,1,1,2,0,1,1,22,17,92,1,1,93,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),5.1667,5.6667,74.2,1,Sebagian,0.4112,Perhatian
1,1,1,1,3,1,1,0,24,17,92,1,1,58,88,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2222,5.6667,60.2,2,Siap Digital,0.6212,Kritis
1,0,1,1,2,0,1,1,22,17,92,2,1,93,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),5.1667,5.6667,74.2,1,Sebagian,0.3112,Aman
1,1,1,1,3,1,1,0,24,17,92,2,1,58,88,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2222,5.6667,60.2,2,Siap Digital,0.5212,Perhatian
1,0,0,1,2,0,1,1,22,17,92,0,1,93,77,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),5.1667,5.6667,74.2,1,Sebagian,0.5112,Perhatian
1,1,0,1,3,1,1,0,24,17,92,0,1,58,88,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2222,5.6667,60.2,2,Siap Digital,0.7212,Kritis
1,1,1,1,4,1,0,3,29,28,87,1,1,70,48,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.4138,9.3333,63.0,2,Siap Digital,0.5523,Perhatian
1,1,1,1,4,1,1,3,29,28,87,1,1,70,48,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.4138,9.3333,63.0,2,Siap Digital,0.5523,Perhatian
0,2,0,0,2,1,2,1,28,19,98,0,1,84,84,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.2,9.5,73.0,1,Sebagian,0.4476,Perhatian
0,1,0,0,13,1,2,1,22,19,98,0,1,91,76,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.55,6.3333,75.8,1,Sebagian,0.4806,Perhatian
0,3,0,0,8,1,2,3,29,19,98,0,0,51,51,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.55,6.3333,59.6,1,Sebagian,0.7206,Kritis
0,2,1,1,2,1,0,1,28,19,98,2,1,84,84,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.2,9.5,73.0,2,Siap Digital,0.2476,Aman
0,1,1,1,13,1,0,1,22,19,98,2,1,91,76,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.55,6.3333,75.8,2,Siap Digital,0.2806,Aman
0,3,1,1,8,1,0,3,29,19,98,2,0,51,51,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.55,6.3333,59.6,2,Siap Digital,0.5206,Perhatian
0,2,1,1,2,1,2,1,28,19,98,1,1,84,84,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.2,9.5,73.0,2,Siap Digital,0.3476,Perhatian
0,1,1,1,13,1,2,1,22,19,98,1,1,91,76,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.55,6.3333,75.8,2,Siap Digital,0.3806,Perhatian
0,3,1,1,8,1,2,3,29,19,98,1,0,51,51,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.55,6.3333,59.6,2,Siap Digital,0.6206,Kritis
0,2,1,1,2,1,2,1,28,19,98,2,1,84,84,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.2,9.5,73.0,2,Siap Digital,0.2476,Aman
0,1,1,1,13,1,2,1,22,19,98,2,1,91,76,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.55,6.3333,75.8,2,Siap Digital,0.2806,Aman
0,3,1,1,8,1,2,3,29,19,98,2,0,51,51,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.55,6.3333,59.6,2,Siap Digital,0.5206,Perhatian
1,2,0,0,13,1,1,0,27,26,97,0,0,82,87,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.037,8.6667,71.6,1,Sebagian,0.5229,Perhatian
1,2,0,0,6,1,1,3,27,26,97,0,1,72,49,0,Tinggi (20-30 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),2.6667,26.0,67.8,1,Sebagian,0.4329,Perhatian
1,3,0,0,0,0,1,3,19,26,97,0,0,98,52,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.6296,8.6667,78.0,0,Tidak Siap,0.4269,Perhatian
1,1,0,0,8,1,1,0,20,26,97,0,0,99,86,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.6667,8.6667,78.4,1,Sebagian,0.4209,Perhatian
1,2,1,1,13,1,1,0,27,26,97,0,0,82,87,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.037,8.6667,71.6,2,Siap Digital,0.5229,Perhatian
1,2,1,1,6,1,1,3,27,26,97,0,1,72,49,0,Tinggi (20-30 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),2.6667,26.0,67.8,2,Siap Digital,0.4329,Perhatian
1,3,1,1,0,0,1,3,19,26,97,0,0,98,52,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.6296,8.6667,78.0,1,Sebagian,0.4269,Perhatian
1,1,1,1,8,1,1,0,20,26,97,0,0,99,86,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.6667,8.6667,78.4,2,Siap Digital,0.4209,Perhatian
0,3,1,1,11,1,1,3,20,11,63,2,1,54,45,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.5,5.5,47.0,2,Siap Digital,0.6669,Kritis
0,3,1,1,13,1,1,0,22,11,63,2,0,67,100,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.5833,3.6667,52.0,2,Siap Digital,0.6639,Kritis
0,0,1,1,7,1,1,1,22,11,63,2,1,57,78,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.75,3.6667,48.2,2,Siap Digital,0.7239,Kritis
0,0,1,1,13,1,1,2,25,11,63,2,0,65,55,0,Sedang (10-20 jam),Rendah (60-75%),,Perlu Perhatian (60-75%),5.4167,11.0,51.2,2,Siap Digital,0.5259,Perhatian
0,3,1,0,11,1,2,3,20,11,63,2,1,54,45,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.5,5.5,47.0,1,Sebagian,0.6669,Kritis
0,3,1,0,13,1,2,0,22,11,63,2,0,67,100,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.5833,3.6667,52.0,1,Sebagian,0.6639,Kritis
0,0,1,0,7,1,2,1,22,11,63,2,1,57,78,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.75,3.6667,48.2,1,Sebagian,0.7239,Kritis
0,0,1,0,13,1,2,2,25,11,63,2,0,65,55,0,Sedang (10-20 jam),Rendah (60-75%),,Perlu Perhatian (60-75%),5.4167,11.0,51.2,1,Sebagian,0.5259,Perhatian
0,3,0,1,2,1,0,3,19,20,92,0,1,72,46,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.4286,10.0,65.8,2,Siap Digital,0.5545,Perhatian
0,3,1,1,2,1,2,3,19,20,92,1,1,72,46,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.4286,10.0,65.8,2,Siap Digital,0.4545,Perhatian
0,3,1,1,2,1,1,3,19,20,92,0,1,72,46,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.4286,10.0,65.8,2,Siap Digital,0.5545,Perhatian
0,3,0,1,2,1,2,3,19,20,92,1,1,72,46,1,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.4286,10.0,65.8,2,Siap Digital,0.4545,Perhatian
0,2,1,1,19,1,1,3,22,17,96,1,1,59,54,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2778,5.6667,62.2,2,Siap Digital,0.5902,Perhatian
0,2,0,1,19,1,0,3,22,17,96,0,1,59,54,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2778,5.6667,62.2,2,Siap Digital,0.6902,Kritis
0,2,0,1,19,1,2,3,22,17,96,0,1,59,54,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2778,5.6667,62.2,2,Siap Digital,0.6902,Kritis
0,2,0,1,19,1,1,3,22,17,96,1,1,59,54,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2778,5.6667,62.2,2,Siap Digital,0.5902,Perhatian
0,2,1,1,19,1,1,3,22,17,96,0,1,59,54,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2778,5.6667,62.2,2,Siap Digital,0.6902,Kritis
0,2,0,1,19,1,1,3,22,17,96,0,1,59,54,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),3.2778,5.6667,62.2,2,Siap Digital,0.6902,Kritis
1,2,1,1,17,0,1,3,21,28,98,1,1,62,53,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.1379,9.3333,64.2,1,Sebagian,0.5315,Perhatian
1,0,1,1,5,0,1,0,29,28,98,1,0,61,96,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.1034,9.3333,63.6,1,Sebagian,0.5375,Perhatian
1,1,1,1,0,1,1,1,19,28,98,1,1,79,79,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),2.7241,14.0,71.0,2,Siap Digital,0.3545,Perhatian
1,1,1,1,6,1,1,1,25,28,98,1,1,84,78,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),2.8966,9.3333,73.0,2,Siap Digital,0.3995,Perhatian
1,2,1,1,19,1,1,0,21,28,98,1,1,55,94,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),1.8966,28.0,61.4,2,Siap Digital,0.4235,Perhatian
1,1,1,1,14,1,1,1,21,28,98,1,0,64,71,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.2069,9.3333,64.8,2,Siap Digital,0.5195,Perhatian
